ID,SMILES,BBB,Nodes,Edges
858,CCC3OC(=O)C(C)C(OC1CC(C)(OC)C(O)C(C)O1)C(C)C(OC2OC(C)CC(C2O)N(C)C)C(C)(O)CC(C)C(=O)C(C)C(O)C3C ,0,50,104
859,CC3(C)SC2C(NC(=O)C(C(O)=O)c1ccccc1)C(=O)N2C3C(O)=O ,0,26,56
860,CC(Cc1ccc(O)c(O)c1)(NN)C(O)=O ,0,16,32
861,CC(C)(C)NCC(O)c1ccc(O)c(NC(N)=O)c1 ,0,19,38
862,CC4(C)SC3C(NC(=O)C(C(=O)Oc1ccccc1)c2ccccc2)C(=O)N3C4C(O)=O ,0,32,70
863,CC5(C)SC4C(NC(=O)C(C(=O)Oc2ccc1CCCc1c2)c3ccccc3)C(=O)N4C5C(O)=O ,0,35,78
864,CC1OC(CC(N)C1O)OC4CC(O)(Cc5c(O)c3C(=O)c2cccc(O)c2C(=O)c3c(O)c45)C(C)=O ,0,37,82
865,NC(=O)OCC2C(NC(=O)C(=NOCC(O)=O)c1csc(N)n1)C(=O)N2S(O)(=O)=O ,0,30,62
866,NC(C(=O)NC2C1SCC(=C(N1C2=O)C(O)=O)Cl)c3ccccc3 ,0,24,52
867,CC1=C(N3C(SC1)C(NC(=O)C(N)c2ccc(O)cc2)C3=O)C(O)=O ,0,25,54
868,Cn1nnnc1SCC2=C(N4C(SC2)C(NC(=O)C(O)c3ccccc3)C4=O)C(O)=O ,0,31,68
869,Cc4nnc(SCC1=C(N3C(SC1)C(NC(=O)C(N)c2ccc(O)cc2)C3=O)C(O)=O)s4 ,0,32,70
870,NC(C(=O)NC2C1SCC(=C(N1C2=O)C(O)=O)CSc3c[nH]nn3)c4ccc(O)cc4 ,0,31,68
871,Cn1nnnc1SCC2=C(N3C(SC2)C(NC(=O)CSC(F)(F)F)C3=O)C(O)=O ,0,29,62
872,Cc4nnc(SCC1=C(N3C(SC1)C(NC(=O)Cn2cc(Cl)c(=O)c(Cl)c2)C3=O)C(O)=O)s4 ,0,33,72
873,Cc4nnc(SCC1=C(N3C(SC1)C(NC(=O)C(O)c2ccccc2)C3=O)C(O)=O)s4 ,0,31,68
874,CC(N)C(=O)OC(C(=O)NC2C1SCC(=C(N1C2=O)C(=O)OCc3oc(=O)oc3C)CSc4nnc(C)s4)c5ccccc5 ,0,44,96
875,COCC1=C(N3C(SC1)C(NC(=O)C(=NO)c2csc(N)n2)C3=O)C(O)=O ,0,27,58
876,Nc1nc(cs1)C(=NO)C(=O)NC3C2SCC(=C(N2C3=O)C(O)=O)C=C ,0,26,56
877,CON=C(C(=O)NC2C1SCC(=C(N1C2=O)C(O)=O)C=Cc3scnc3C)c4csc(N)n4 ,0,33,72
878,CON=C(C(=O)NC2C1SCC(=C(N1C2=O)C(O)=O)C)c3csc(N)n3 ,0,26,56
879,OC(=O)C2=C(CSC3C(NC(=O)Cc1cccs1)C(=O)N23)CSc4nc[nH]n4 ,0,28,62
880,Cn1nnnc1SCC2=C(N3C(SC2)C(NC(=O)CSC=CC#N)C3=O)C(O)=O ,0,29,62
881,Nc1nc(cs1)C(=NOCC(O)=O)C(=O)NC3C2SCC(=C(N2C3=O)C(O)=O)C=C ,0,30,64
882,CON=C(C(=O)NC2C1SCC(=C(N1C2=O)C(O)=O)CSc3nnnn3C)c4csc(N)n4 ,0,33,72
883,COC2(NC(=O)CSCC#N)C1SCC(=C(N1C2=O)C(O)=O)CSc3nnnn3C ,0,30,64
884,COC2(NC(=O)CSCC(N)C(O)=O)C1SCC(=C(N1C2=O)C(O)=O)CSc3nnnn3C ,0,33,70
885,CON=C(C(=O)NC2C1SCC(=C(N1C2=O)C(O)=O)CSc3nc(C)c(CC(O)=O)s3)c4csc(N)n4 ,0,37,80
886,OC(C(=O)NC2C1SCC(=C(N1C2=O)C(O)=O)CSc3nnnn3CS(O)(=O)=O)c4ccccc4 ,0,35,76
887,CCN5CCN(C(=O)NC(C(=O)NC2C1SCC(=C(N1C2=O)C(O)=O)CSc3nnnn3C)c4ccc(O)cc4)C(=O)C5=O ,0,44,96
888,NCc1ccccc1CC(=O)NC3C2SCC(=C(N2C3=O)C(O)=O)CSc4nnnn4CC(O)=O ,0,35,76
889,CON=C(C(=O)NC2C1SCC(=C(N1C2=O)C(O)=O)COC(C)=O)c3csc(N)n3 ,0,30,64
890,COC3(NC(=O)C1SC(S1)=C(C(N)=O)C(O)=O)C2SCC(=C(N2C3=O)C(O)=O)CSc4nnnn4C ,0,36,78
891,CN(C)CCn1nnnc1SCC2=C(N4C(SC2)C(NC(=O)Cc3csc(N)n3)C4=O)C(O)=O ,0,34,74
892,Cc1cc(O)c(cn1)C(=O)NC(C(=O)NC3C2SCC(=C(N2C3=O)C(O)=O)CSc4nnnn4C)c5ccc(O)cc5 ,0,42,92
893,COCC1=C(N3C(SC1)C(NC(=O)C(=NOC)c2csc(N)n2)C3=O)C(O)=O ,0,28,60
894,CC=CC1=C(N3C(SC1)C(NC(=O)C(N)c2ccc(O)cc2)C3=O)C(O)=O ,0,27,58
895,CC1=C(N4C(SC1)C(NC(=O)Cc2ccc(cc2)C3=NCCCN3)C4=O)C(O)=O ,0,29,64
896,COC1=C(N3C(SC1)C(NC(=O)C(N)C2C=CCC=C2)C3=O)C(O)=O ,0,25,54
897,CC1=C(N3C(SC1)C(NC(=O)C(N)c2cccc(NS(C)(=O)=O)c2)C3=O)C(O)=O ,0,29,62
898,CON=C(C(=O)NC2C1SCC(=C(N1C2=O)C(O)=O)Cn3nnc(C)n3)c4csc(N)n4 ,0,32,70
899,OC(=O)C2=C(CSC3C(NC(=O)Cn1cnnn1)C(=O)N23)CSc4nncs4 ,0,28,62
900,Nc1nc(cs1)C(=CCC(O)=O)C(=O)NC3C2SCC=C(N2C3=O)C(O)=O ,0,27,58
901,CON=C(C(=O)NC2C1SCC(=C(N1C2=O)C(O)=O)CSC(=O)c3ccco3)c4csc(N)n4 ,0,34,74
902,CON=C(C(=O)NC2C1SCC(=C(N1C2=O)C(O)=O)C=CSc3n[nH]c(=O)c(=O)n3CC=O)c4csc(N)n4 ,0,39,84
903,CON=C(C(=O)NC1C2N(C1=O)C(=C(COC(C)=O)CS2=O)C(O)=O)c3csc(N)n3 ,0,31,66
904,CON=C(C(=O)NC2C1SCC=C(N1C2=O)C(O)=O)c3csc(=N)[nH]3 ,0,25,54
905,CON=C(C(=O)NC1C2SCC=C(N2C1=O)C(=O)OCOC(=O)C(C)(C)C)c1csc(n1)NC(=O)C(C)N,0,38,80
906,CON=C(C(=O)NC2C1SCC(=C(N1C2=O)C(O)=O)CSc3nc(=O)c(=O)[nH]n3C)c4csc(N)n4 ,0,36,78
907,CON=C(C(=O)NC2C1SCC(=C(N1C2=O)C(O)=O)COC(C)=O)c3ccco3 ,0,29,62
908,CON=C(C(=O)NC2C1SCC(=C(N1C2=O)C(O)=O)COC(N)=O)c3ccco3 ,0,29,62
909,CON=C(C(=O)NC2C1SCC(=C(N1C2=O)C(=O)OC(C)OC(C)=O)COC(N)=O)c3ccco3 ,0,35,74
910,CON=C(C(=O)NC1C2SCC(=C(N2C1=O)C(=O)OC(C)OC(=O)C(C)(C)OC)COC(N)=O)c1occc1,0,39,82
911,CON=C(C(=O)NC2C1SCC(=C(N1C2=O)C(O)=O)CSc3cnns3)c4csc(N)n4 ,0,32,70
912,CCN(CC)C(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(c1)C(C)=O ,0,27,54
913,CC(=O)OCC1=C(N2C(SC1)C(NC(=O)CC#N)C2=O)C(O)=O,0,23,48
914,CC(=O)OCC1=C(N3C(SC1)C(NC(=O)C(N)c2ccccc2)C3=O)C(O)=O,0,28,60
915,COC3(NC(=O)C1SC(S1)=C(C#N)C(O)=O)C2SCC(=C(N2C3=O)C(O)=O)CSc4nnnn4C ,0,35,76
916,CC(=O)OCC1=C(N3C(SC1)C(NC(=O)Cc2cccs2)C3=O)C(O)=O ,0,26,56
917,CC(=O)OCC1=C(N3C(SC1)C(NC(=O)CSc2ccncc2)C3=O)C(O)=O ,0,28,60
918,CC1=C(N3C(SC1)C(NC(=O)C(N)C2=CCC=CC2)C3=O)C(O)=O,0,24,52
919,OC(=O)COCCN1CCN(CC1)C(c2ccccc2)c3ccc(Cl)cc3 ,0,27,58
920,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12 ,0,22,46
921,CNC(NCCSCc1nc[nH]c1C)=NC#N ,0,17,34
922,CCC3OC(=O)C(C)C(OC1CC(C)(OC)C(O)C(C)O1)C(C)C(OC2OC(C)CC(C2O)N(C)C)C(C)(CC(C)C(=O)C(C)C(O)C3(C)O)OC ,0,52,108
923,CCCC1CC(N(C)C1)C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O ,0,27,56
924,CCCC1CC(N(C)C1)C(=O)NC(C(C)Cl)C1OC(SC)C(OP(O)(O)=O)C(O)C1O,0,31,64
925,CC(C)N=c4cc3n(c1ccc(Cl)cc1)c2ccccc2nc3cc4Nc5ccc(Cl)cc5 ,0,33,74
926,CN(C)C2C1CC4C(=C(O)C1(O)C(=O)C(=C2O)C(=O)NCO)C(=O)c3c(O)ccc(Cl)c3C4(C)O ,0,35,76
927,Cc2onc(c1ccccc1Cl)c2C(=O)NC4C3SC(C)(C)C(N3C4=O)C(O)=O ,0,29,64
928,COc3cc2CCC(NC(C)=O)c1cc(=O)c(OC)ccc1c2c(OC)c3OC ,0,29,62
929,CC3(C)SC2C(NC(=O)C1(N)CCCCC1)C(=O)N2C3C(O)=O ,0,23,50
930,CCC1NC(=O)C(C(O)C(C)CC=CC)N(C)C(=O)C(C(C)C)N(C)C(=O)C(CC(C)C)N(C)C(=O)C(CC(C)C)N(C)C(=O)C(C)NC(=O)C(C)NC(=O)C(CC(C)C)N(C)C(=O)C(NC(=O)C(CC(C)C)N(C)C(=O)CN(C)C1=O)C(C)C,0,85,170
931,CC(C)C1NC(=O)C(NC(=O)c2ccc(c3c2N=C2C(=C(C)C(=O)C(=C2C(=O)NC2C(C)OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C4CCCN4C(=O)C(NC2=O)C(C)C)N)O3)C)C(C)OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C2CCCN2C1=O,0,90,192
932,COc4cccc5C(=O)c3c(O)c2CC(O)(CC(OC1CC(N)C(O)C(C)O1)c2c(O)c3C(=O)c45)C(C)=O ,0,38,84
933,CN(C)C4C3CC2C(O)c1cccc(O)c1C(=O)C2=C(O)C3(O)C(=O)C(=C4O)C(N)=O ,0,31,68
934,CCOC(OCC)C(=O)OCC(=O)C5(O)CC(OC1CC(N)C(O)C(C)O1)c4c(O)c3C(=O)c2c(OC)cccc2C(=O)c3c(O)c4C5 ,0,48,104
935,NCC1CCC(N)C(O1)OC3C(N)CC(N)C(OC2OC(CO)C(O)C(N)C2O)C3O ,0,31,66
936,CC1OC(CC(O)C1O)OC2C(O)CC(OC2C)OC8C(O)CC(OC7CCC3(C)C(CCC4C3CC(O)C5(C)C(CCC45O)C6=CC(=O)OC6)C7)OC8C ,0,55,124
937,CNC1C(O)C(O)C(CO)OC1OC2C(OC(C)C2(O)CO)OC3C(O)C(O)C(NC(N)=N)C(O)C3NC(N)=N ,0,40,84
938,COc1ccc(cc1)C3Sc2ccccc2N(CCN(C)C)C(=O)C3OC(C)=O ,0,29,62
939,COc1ccc(cc1O)c5cc(=O)c4c(O)cc(OC3OC(COC2OC(C)C(O)C(O)C2O)C(O)C(O)C3O)cc4o5 ,0,43,94
940,CNCC(O)c1ccc(c(c1)OC(=O)C(C)(C)C)OC(=O)C(C)(C)C,0,25,50
941,CCC(=O)OC1C(C)C(C)OC(=O)C(C)C(OC2CC(OC)C(OC(=O)CC)C(C)O2)C(C)C(OC2OC(C)CC(C2O)N(C)C)C(C)CC2(CO2)C(=O)C1C,0,56,118
942,OCCN(CCO)c4nc(N1CCCCC1)c3nc(nc(N2CCCCC2)c3n4)N(CCO)CCO ,0,36,78
943,CCC4OC(=O)C(C)C(OC1CC(C)(OC)C(O)C(C)O1)C(C)C(OC2OC(C)CC(C2O)N(C)C)C(C)(O)CC(C)C3NC(COCCOC)OC(C3C)C4(C)O ,0,58,122
944,CC(=O)OC12COC1CC(O)C5(C)C2C(OC(=O)c3ccccc3)C6(O)CC(OC(=O)C(O)C(NC(=O)OC(C)(C)C)c4ccccc4)C(=C(C(O)C5=O)C6(C)C)C ,0,58,126
945,Clc5ccc4n(C3CCN(CCCn1c(=O)[nH]c2ccccc12)CC3)c(=O)[nH]c4c5 ,0,30,68
946,NCCc1ccc(O)c(O)c1 ,0,11,22
947,COc4cccc5C(=O)c3c(O)c2CC(O)(CC(OC1CC(N)C(O)C(C)O1)c2c(O)c3C(=O)c45)C(=O)CO ,0,39,86
948,CCC(C(=O)NCC=CC=C(C)C(OC)C(C)C1OC(C=CC=CC=C(C)C(=O)C2=C(O)C=CN(C)C2=O)C(O)C1O)C1(O)OC(C=CC=CC)C(C)(C)C(OC2OC(C)C(OC3OC(C)C(OC)C(O)C3OC)C(OC)C2O)C1O,0,81,170
949,CCC3CN2CCc1cc(OC)c(OC)cc1C2CC3CC4NCCc5cc(OC)c(OC)cc45 ,0,35,78
950,CCn1cc(C(O)=O)c(=O)c2cc(F)c(nc12)N3CCNCC3 ,0,23,50
951,COC1CC(OC(C)C1O)OC2C(C)OC(CC2OC)OC3C(C)C=CC=C6COC7C(O)C(=CC(C(=O)OC5CC(CC=C3C)OC4(CCC(C)C(O4)C(C)C)C5)C67O)C,0,61,134
952,CCC3OC(=O)C(C)C(OC1CC(C)(OC)C(O)C(C)O1)C(C)C(OC2OC(C)CC(C2O)N(C)C)C(C)(O)CC(C)C(=O)C(C)C(O)C3(C)O ,0,51,106
953,CCOC(=O)OC1C(CC(C)OC1OC1C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(=O)OC(CC)C(C)(O)C(O)C(C)C(=O)C(C)CC1(C)O)N(C)C,0,56,116
954,CCOC(=O)CCC(=O)OC1C(CC(C)OC1OC1C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(=O)OC(CC)C(C)(O)C(O)C(C)C(=O)C(C)CC1(C)O)N(C)C,0,60,124
955,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(C2OC(=O)CC)N(C)C)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O,0,55,114
956,CC34CCC1C(CCc2cc(O)ccc12)C3CCC4O ,0,20,46
957,CN(C)C1C2CC3C(=C(O)C2(O)C(=O)C(=C1O)C(=O)NCN(C)CCN(C)CNC(=O)C1=C(O)C(C2CC4C(=C(O)C2(O)C1=O)C(=O)c1c(cccc1C4(C)O)O)N(C)C)C(=O)c1c(cccc1C3(C)O)O,0,72,158
958,COc1cc(cc(OC)c1O)C6C2C(COC2=O)C(OC4OC3COC(C)OC3C(O)C4O)c7cc5OCOc5cc67 ,0,42,96
959,CCOC(=O)C1=C(C)NC(=C(C1c2cccc(Cl)c2Cl)C(=O)OC)C ,0,25,52
960,CC4(C)SC3C(NC(=O)C(Oc1ccccc1)c2ccccc2)C(=O)C3C4C(O)=O ,0,30,66
961,CC(C)(C(O)=O)c1ccc(cc1)C(O)CCCN2CCC(CC2)C(O)(c3ccccc3)c4ccccc4 ,0,37,80
962,CC4(C)SC3C(NC(=O)C(NC(=O)C(C)(C)Oc1ccc(Cl)cc1)c2ccccc2)C(=O)N3C4C(O)=O ,0,37,80
963,CN1CCN(CC1)c3c(F)cc2c(=O)c(cn(CCF)c2c3F)C(O)=O,0,26,56
964,COC2(NC(=O)CSC(F)F)C1OCC(=C(N1C2=O)C(O)=O)CSc3nnnn3CCO ,0,32,68
965,CC(O)C2C1SC(=C(N1C2=O)C(O)=O)C3CCCO3,0,19,42
966,CC4(C)SC3C(NC(=O)C(N=Cc1ccco1)c2ccc(O)cc2)C(=O)N3C4C(O)=O ,0,31,68
967,CC(C)CC(OC(=O)c1ccco1)C(=O)NC3C2SC(C)(C)C(N2C3=O)C(O)=O ,0,29,62
968,CC1C(O)CCC2(C)C1CCC3(C)C2C(O)CC4C(C(CC34C)OC(C)=O)=C(CCC=C(C)C)C(O)=O ,0,37,80
969,CNC1C(O)C(OCC1(C)O)OC1C(N)CC(N)C(OC2OC(CN)CCC2N)C1O,0,31,66
970,COc1ccc(Cl)cc1C(=O)NCCc2ccc(cc2)S(=O)(=O)NC(=O)NC3CCCCC3 ,0,33,70
971,CON=C(C(=O)NC1C(C)N(OCC(=O)OCC(=O)OC(C)(C)C)C1=O)c2csc(N)n2 ,0,32,66
972,CC(C)CC(N)C(=O)NC(CCCN)C(=O)NC(C(C)C)C(=O)NC(CCCN)C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C=O ,0,49,100
973,CC(C)CC5NC(=O)C(CCCN)NC(=O)C(NC(=O)C1CCCN1C(=O)C(Cc2ccccc2)NC(=O)C(CC(C)C)NC(=O)C(CCCN)NC(=O)C(NC(=O)C3CCCN3C(=O)C(Cc4ccccc4)NC5=O)C(C)C)C(C)C ,0,82,172
974,CCC(NC(=O)C1CCCN1C(=O)C(Cc1ccccc1)NC(=O)C(CC(C)C)NC(=O)C(CCCN)NC(=O)C(CC)NC(=O)C1CCCN1C(=O)C(Cc1ccccc1)NC(=O)C(N)CC(C)C)C(=O)NC(CCCN)C=O,0,80,166
975,CC12CC(N)C1CN(C2)c4nc3n(cc(C(O)=O)c(=O)c3cc4F)C5CC5 ,0,27,62
976,CN(C)C2C1CC5C(=C(O)C1(O)C(=O)C(=C2O)C(=O)NCN3CCN(CC3)C(=N)NC(N)=N)C(=O)c4c(O)cccc4C5(C)O ,0,45,98
977,CC4(C)SC3C(N1C(=O)C(NC1(C)C)c2ccccc2)C(=O)N3C4C(O)=O ,0,27,60
978,CNC(C)C(O)c1ccc(O)cc1 ,0,13,26
979,Cc1cc(=O)oc2cc(O)ccc12 ,0,13,28
980,CC1OC(CC(N)C1O)OC4CC(O)(Cc5c(O)c3C(=O)c2ccccc2C(=O)c3c(O)c45)C(C)=O ,0,36,80
981,CC(O)C2C1CC(=C(N1C2=O)C(O)=O)SCCNC=N ,0,20,42
982,CC(C)(C)NC(=O)C1CN(CCN1CC(O)CC(Cc2ccccc2)C(=O)NC3C(O)Cc4ccccc34)Cc5cccnc5,0,45,98
983,CNC1C(O)C(OCC1(C)O)OC3C(CC(N)C(OC2OC(CN)C(O)C(O)C2O)C3O)NC(=O)C(O)CN,0,39,82
984,CCC(C)n7ncn(c1ccc(cc1)N2CCN(CC2)c6ccc(OCC4COC(Cn3cncn3)(O4)c5ccc(Cl)cc5Cl)cc6)c7=O ,0,49,110
985,CC(=O)N1CCN(CC1)c5ccc(OCC3COC(Cn2ccnc2)(O3)c4ccc(Cl)cc4Cl)cc5 ,0,36,80
986,COC1C(O)CC(=O)OC(C)CC=CC=CC(O)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(O)C(C)O2)C(C1O)N(C)C,0,49,102
987,Cc1oc(=O)oc1COC(=O)C2N4C(SC2(C)C)C(NC(=O)C(N)c3ccccc3)C4=O ,0,32,70
988,CNCCC(O)C1CC(CN1)SC2=C(N3C(C2C)C(C(C)O)C3=O)C(O)=O ,0,27,58
989,COc4cccc5C(=O)c3c(O)c2CC(O)(CC(OC1CC(NC(=O)C(N)CC(C)C)C(O)C(C)O1)c2c(O)c3C(=O)c45)C(=O)CO ,0,47,102
990,NC(Cc1ccc(O)c(O)c1)C(O)=O ,0,14,28
991,CC2COc3c(N1CCN(C)CC1)c(F)cc4c(=O)c(cn2c34)C(O)=O ,0,26,58
992,CCC3OC(=O)C(C)C(OC1CC(C)(OC)C(O)C(C)O1)C(C)C(OC2OC(C)CC(C2O)N(C)C)C(C)(O)CC(C)C(=NOC)C(C)C(O)C3(C)O ,0,53,110
993,CCCC1CC(N(C)C1)C(=O)NC(C(C)O)C2OC(SC)C(O)C(O)C2O ,0,27,56
994,NC(C(=O)NC2C1CCC(=C(N1C2=O)C(O)=O)Cl)c3ccccc3 ,0,24,52
995,CCCCc1nc(Cl)c(CO)n1Cc2ccc(cc2)c3ccccc3c4nnn[nH]4 ,0,30,66
996,CN(C)C2C1CC4C(=C(O)C1(O)C(=O)C(=C2O)C(=O)NCNCCCCC(N)C(O)=O)C(=O)c3c(O)cccc3C4(C)O ,0,43,92
997,CC3(C)SC2C(N=CN1CCCCCC1)C(=O)N2C3C(O)=O ,0,22,48
998,CN(C)C4C3C(O)C2C(=C)c1c(Cl)ccc(O)c1C(=O)C2=C(O)C3(O)C(=O)C(=C4O)C(N)=O ,0,33,72
999,CC(CN(C)C)OC(C)(c1ccccc1)c2ccc(Cl)cc2 ,0,22,46
1000,CC1OC(CC(N)C1O)OC4CC(O)(Cc5c(O)c3C(=O)c2ccccc2C(=O)c3c(O)c45)C(=O)CO ,0,37,82
1001,CC(O)C2C1C(C)C(=C(N1C2=O)C(O)=O)SC3CNC(C3)C(=O)N(C)C ,0,26,56
1002,CC3(C)SC2C(NC(=O)C(N=C)c1ccccc1)C(=O)N2C3C(O)=O ,0,25,54
1003,CCN(CC)CCOC(=O)C1N3C(SC1(C)C)C(NC(=O)c2c(OC)cccc2OC)C3=O ,0,33,70
1004,CC4(C)SC3C(NC(=O)C(NC(=O)N1CCN(C1=O)S(C)(=O)=O)c2ccccc2)C(=O)N3C4C(O)=O ,0,36,78
1005,COCC(=O)OC4(CCN(C)CCCc2nc1ccccc1[nH]2)CCc3cc(F)ccc3C4C(C)C ,0,36,78
1006,CCC(=O)OC3CC(=O)OC(C)CC=CC=CC(O)C(C)CC(CC=O)C(OC2OC(C)C(OC1CC(C)(O)C(OC(=O)CC)C(C)O1)C(C2O)N(C)C)C3OC ,0,57,118
1007,CCC5NC(=O)C(NC(=O)c1ncccc1O)C(C)OC(=O)C(NC(=O)C2CC(=O)CCN2C(=O)C(Cc3ccc(cc3)N(C)C)N(C)C(=O)C4CCCN4C5=O)c6ccccc6,0,63,136
1008,CN(C)C4C3CC2Cc1c(ccc(O)c1C(=O)C2=C(O)C3(O)C(=O)C(=C4O)C(N)=O)N(C)C ,0,33,72
1009,CCCCCC1CNC(C1)C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O ,0,28,58
1010,COC23C1NC1CN2C4=C(C3COC(N)=O)C(=O)C(=C(C)C4=O)N ,0,24,54
1011,COC3(NC(=O)C(C(O)=O)c1ccc(O)cc1)C2OCC(=C(N2C3=O)C(O)=O)CSc4nnnn4C,0,36,78
1012,CC(C)(C)NCC(O)COc1cccc2CC(O)C(O)Cc12 ,0,22,46
1013,CCn1cc(C(O)=O)c(=O)c2ccc(C)nc12 ,0,17,36
1014,NCC2OC(OC1C(N)CC(N)C(O)C1O)C(N)C(O)C2O,0,22,46
1015,Cc1c(O)cccc1C(=O)NC(CSc2ccccc2)C(O)CN4CC3CCCCC3CC4C(=O)NC(C)(C)C ,0,40,86
1016,NCC4OC(OC3C(CO)OC(OC1C(O)C(N)CC(N)C1OC2OC(CN)C(O)C(O)C2N)C3O)C(N)C(O)C4O,0,42,90
1017,CCNC2CC(N)C(OC1OC(=CCC1N)CN)C(O)C2OC3OCC(C)(O)C(NC)C3O ,0,33,70
1018,COC(=O)C1=C(C)NC(=C(C1c2cccc(c2)N(=O)=O)C(=O)OCCN(C)Cc3ccccc3)C ,0,35,74
1019,COC(=O)C1=C(C)NC(=C(C1c2ccccc2N(=O)=O)C(=O)OC)C ,0,25,52
1020,CN(C)C4C3CC2Cc1c(ccc(O)c1C(=O)C2=C(O)C3(O)C(=O)C(=C4O)C(N)=O)N(=O)=O ,0,33,72
1021,NCC(O)c1cccc(O)c1,0,11,22
1022,COC4C(OC(N)=O)C(O)C(Oc3ccc2c(O)c(NC(=O)c1ccc(O)c(CC=C(C)C)c1)c(=O)oc2c3C)OC4(C)C ,0,44,94
1023,COC1CC(OC(C)C1O)OC4C(C)C(OC2OC(C)CC(C2O)N(C)C)C(C)CC3(CO3)C(=O)C(C)C(O)C(C)C(C)OC(=O)C4C ,0,48,102
1024,CON=C(C(=O)NC1C(C)N(OCC(O)=O)C1=O)c2csc(N)n2 ,0,24,50
1025,CN(C)C2C1C(O)C4C(=C(O)C1(O)C(=O)C(=C2O)C(N)=O)C(=O)c3c(O)cccc3C4(C)O ,0,33,72
1026,CC(=O)OC6C(=O)C2(C)C(O)CC1OCC1(OC(C)=O)C2C(OC(=O)c3ccccc3)C7(O)CC(OC(=O)C(O)C(NC(=O)c4ccccc4)c5ccccc5)C(=C6C7(C)C)C ,0,62,136
1027,CN(C)C2C1CC5C(=C(O)C1(O)C(=O)C(=C2O)C(=O)NCN3CCCC(C3)C(O)=O)C(=O)c4c(O)cccc4C5(C)O ,0,42,92
1028,CC(=O)OCOC(=O)C1N3C(SC1(C)C)C(NC(=O)Cc2ccccc2)C3=O ,0,28,60
1029,CC3(C)SC2C(NC(=O)Cc1ccccc1)C(=O)N2C3C(O)=O ,0,23,50
1030,CN(C)C2C1CC7C(=C(O)C1(O)C(=O)C(=C2O)C(=O)NCNC(C(=O)NC4C3SC(C)(C)C(N3C4=O)C(O)=O)c5ccccc5)C(=O)c6c(O)cccc6C7(C)O ,0,57,126
1031,CN(C)C2C1CC5C(=C(O)C1(O)C(=O)C(=C2O)C(=O)NCN3CCN(CCO)CC3)C(=O)c4c(O)cccc4C5(C)O ,0,42,92
1032,CCN4CCN(C(=O)NC(C(=O)NC2C1SC(C)(C)C(N1C2=O)C(O)=O)c3ccccc3)C(=O)C4=O ,0,36,78
1033,COc5cccc6C(=O)c4c(O)c3CC(O)(CC(OC2CC(N)C(OC1CCCCO1)C(C)O2)c3c(O)c4C(=O)c56)C(=O)CO ,0,45,100
1034,CC4(C)SC3C(NC(=O)C(NC(=O)CNC(=N)c1ccncc1)c2ccccc2)C(=O)N3C4C(O)=O ,0,36,78
1035,CC5(C)SC4C(NC(=O)C(NC(=O)c1ccc([nH]c1=O)c2ccc(cc2)S(=O)(=O)N(CCO)CCO)c3ccc(O)cc3)C(=O)N4C5C(O)=O ,0,50,108
1036,CC5(C)SC4C(NC(=O)C(NC(=O)Nc2cnc(Nc1ccc(cc1)S(N)(=O)=O)nc2O)c3ccc(O)cc3)C(=O)N4C5C(O)=O ,0,46,100
1037,CC(C)(C)C(=O)OCOC(=O)C1N3C(SC1(C)C)C(NC(=O)C(N)c2ccccc2)C3=O ,0,32,68
1038,CNCC(O)c1cccc(OC(=O)C(C)(C)C)c1 ,0,18,36
1039,Cc1cnn(c1C(=O)NC3C2SC(C)(C)C(N2C3=O)C(O)=O)c4c(Cl)cccc4Cl ,0,30,66
1040,NCC3OC(OC2C(N)CC(NC(CO)CO)C(OC1OC(CO)C(O)C(N)C1O)C2O)C(N)C(O)C3O ,0,38,80
1041,CC(C)NCC(O)COc1cccc2ccccc12 ,0,19,40
1042,CC4(C)SC3C(NC(=O)c2nc1ccccc1nc2C(O)=O)C(=O)N3C4C(O)=O ,0,29,64
1043,COC6C=COC5(C)Oc4c(C)c(O)c3C(=O)C(=C2NC1(CCN(CC1)CC(C)C)N=C2c3c4C5=O)NC(=O)C(=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C6C)C ,0,61,132
1044,CCN(CC)C(C)=NN=Cc1c(O)c2c3C(=O)C4(C)OC=CC(OC)C(C)C(OC(C)=O)C(C)C(O)C(C)C(O)C(C)C=CC=C(C)C(=O)Nc1c(O)c2c(O)c(C)c3O4 ,0,60,126
