Source,No,No-Li,Name,SMILES,Alternative_SMILES,Original_SMILES,BBB,Ref
Adenot,,,quazepam,Fc1ccccc1C2=NCC(=S)N(CC(F)(F)F)c3ccc(Cl)cc23 ,Fc1ccccc1C2=NCC(=S)N(CC(F)(F)F)c3ccc(Cl)cc23 ,,1,
Adenot,,,quinupramine,C1CN2CCC1C(C2)N4c3ccccc3CCc5ccccc45 ,C1CN2CCC1C(C2)N4c3ccccc3CCc5ccccc45 ,,1,
Adenot,,,ralitoline,CN1C(=O)CSC1=CC(=O)Nc2c(C)cccc2Cl ,CN1C(=O)CSC1=CC(=O)Nc2c(C)cccc2Cl ,,1,
Adenot,,,razobazam,CN2C(=O)CC(=O)N(c1ccccc1)c3c(C)n[nH]c23 ,CN2C(=O)CC(=O)N(c1ccccc1)c3c(C)n[nH]c23 ,,1,
Adenot,,,reboxetine,CCOc1ccccc1OC(C2CNCCO2)c3ccccc3 ,CCOc1ccccc1OC(C2CNCCO2)c3ccccc3 ,,1,
Adenot,,,remoxipride,CCN1CCCC1CNC(=O)c2c(OC)ccc(Br)c2OC ,CCN1CCCC1CNC(=O)c2c(OC)ccc(Br)c2OC ,,1,
Adenot,,,revospirone,O=C3N(CCCN1CCN(CC1)c2ncccn2)S(=O)(=O)c4ccccc34 ,O=C3N(CCCN1CCN(CC1)c2ncccn2)S(=O)(=O)c4ccccc34 ,,1,
Adenot,,,rilapine,CN1CCN(CC1)C3=Cc2cc(Cl)ccc2C(=CC#N)c4ccccc34 ,CN1CCN(CC1)C3=Cc2cc(Cl)ccc2C(=CC#N)c4ccccc34 ,,1,
Adenot,,,riluzole,Nc2nc1ccc(OC(F)(F)F)cc1s2 ,Nc2nc1ccc(OC(F)(F)F)cc1s2 ,,1,
Adenot,,,roflurane,COC(F)(F)C(F)Br ,COC(F)(F)C(F)Br ,,1,
Adenot,,,roletamide,COc1cc(cc(OC)c1OC)C(=O)C=CN2CC=CC2 ,COc1cc(cc(OC)c1OC)C(=O)C=CN2CC=CC2 ,,1,
Adenot,,,rolziracetam,O=C1CCC2CCC(=O)N12 ,O=C1CCC2CCC(=O)N12 ,,1,
Adenot,,,ropizine,Cc4cccc(C=NN1CCN(CC1)C(c2ccccc2)c3ccccc3)n4 ,Cc4cccc(C=NN1CCN(CC1)C(c2ccccc2)c3ccccc3)n4 ,,1,
Adenot,,,rufinamide,NC(=O)c2cn(Cc1c(F)cccc1F)nn2 ,NC(=O)c2cn(Cc1c(F)cccc1F)nn2 ,,1,
Adenot,,,sabeluzole,CN(C1CCN(CC1)CC(O)COc2ccc(F)cc2)c4nc3ccccc3s4 ,CN(C1CCN(CC1)CC(O)COc2ccc(F)cc2)c4nc3ccccc3s4 ,,1,
Adenot,,,secobarbital,CCCC(C)C1(CC=C)C(=O)NC(=O)NC1=O ,CCCC(C)C1(CC=C)C(=O)NC(=O)NC1=O ,,1,
Adenot,,,seproxetine,NCCC(Oc1ccc(cc1)C(F)(F)F)c2ccccc2 ,NCCC(Oc1ccc(cc1)C(F)(F)F)c2ccccc2 ,,1,
Adenot,,,sertraline,CNC2CCC(c1ccc(Cl)c(Cl)c1)c3ccccc23 ,CNC2CCC(c1ccc(Cl)c(Cl)c1)c3ccccc23 ,,1,
Adenot,,,setoperone,Cc2nc1SCCn1c(=O)c2CCN3CCC(CC3)C(=O)c4ccc(F)cc4 ,Cc2nc1SCCn1c(=O)c2CCN3CCC(CC3)C(=O)c4ccc(F)cc4 ,,1,
Adenot,,,sipatrigine,CN1CCN(CC1)c2ncc(c(N)n2)c3cc(Cl)cc(Cl)c3Cl ,CN1CCN(CC1)c2ncc(c(N)n2)c3cc(Cl)cc(Cl)c3Cl ,,1,
Adenot,,,spiclamine,Clc1ccc(cc1)C3C2CCC(C2)C34CCC(=N4)N5CCOCC5 ,Clc1ccc(cc1)C3C2CCC(C2)C34CCC(=N4)N5CCOCC5 ,,1,
Adenot,,,spiroxatrine,O=C2NCN(c1ccccc1)C23CCN(CC3)CC5COc4ccccc4O5 ,O=C2NCN(c1ccccc1)C23CCN(CC3)CC5COc4ccccc4O5 ,,1,
Adenot,,,sufentanil,CCC(=O)N(c1ccccc1)C3(CCN(CCc2cccs2)CC3)COC ,CCC(=O)N(c1ccccc1)C3(CCN(CCc2cccs2)CC3)COC ,,1,
Adenot,,,sulazepam,CN2C(=S)CN=C(c1ccccc1)c3cc(Cl)ccc23 ,CN2C(=S)CN=C(c1ccccc1)c3cc(Cl)ccc23 ,,1,
Adenot,,,sulfamethoxazole,Cc2cc(NS(=O)(=O)c1ccc(N)cc1)no2 ,Cc2cc(NS(=O)(=O)c1ccc(N)cc1)no2 ,,1,
Adenot,,,sulfonethylmethane,CCC(C)(S(=O)(=O)CC)S(=O)(=O)CC ,CCC(C)(S(=O)(=O)CC)S(=O)(=O)CC ,,1,
Adenot,,,sulforidazine,CN1CCCCC1CCN3c2ccccc2Sc4ccc(cc34)S(C)(=O)=O ,CN1CCCCC1CCN3c2ccccc2Sc4ccc(cc34)S(C)(=O)=O ,,1,
Adenot,,,sulpiride,CCN1CCCC1CNC(=O)c2cc(ccc2OC)S(N)(=O)=O ,CCN1CCCC1CNC(=O)c2cc(ccc2OC)S(N)(=O)=O ,,1,
Adenot,,,supidimide,O=C1NCCCC1N3C(=O)c2ccccc2S3(=O)=O ,O=C1NCCCC1N3C(=O)c2ccccc2S3(=O)=O ,,1,
Adenot,,,taclamine,C3CCN2CC4c1ccccc1CCc5cccc(C2C3)c45 ,C3CCN2CC4c1ccccc1CCc5cccc(C2C3)c45 ,,1,
Adenot,,,talbutal,CCC(C)C1(CC=C)C(=O)NC(=O)NC1=O ,CCC(C)C1(CC=C)C(=O)NC(=O)NC1=O ,,1,
Adenot,,,temazepam,CN2C(=O)C(O)N=C(c1ccccc1)c3cc(Cl)ccc23 ,CN2C(=O)C(O)N=C(c1ccccc1)c3cc(Cl)ccc23 ,,1,
Adenot,,,tenilapine,CN1CCN(CC1)C3=Nc2cscc2C(=CC#N)c4cscc34 ,CN1CCN(CC1)C3=Nc2cscc2C(=CC#N)c4cscc34 ,,1,
Adenot,,,teniloxazine,C1COC(CN1)COc2ccccc2Cc3cccs3 ,C1COC(CN1)COc2ccccc2Cc3cccs3 ,,1,
Adenot,,,tetrazepam,CN2C(=O)CN=C(C1=CCCCC1)c3cc(Cl)ccc23 ,CN2C(=O)CN=C(C1=CCCCC1)c3cc(Cl)ccc23 ,,1,
Adenot,,,thiotetrabarbital,CCCC(CC)C1(CC)C(=O)NC(=S)NC1=O ,CCCC(CC)C1(CC)C(=O)NC(=S)NC1=O ,,1,
Adenot,,,tiapride,CCN(CC)CCNC(=O)c1cc(ccc1OC)S(C)(=O)=O ,CCN(CC)CCNC(=O)c1cc(ccc1OC)S(C)(=O)=O ,,1,
Adenot,,,ticabesone (ticabesone-propionate),CCC(=O)OC3(C(C)CC4C2CC(F)C1=CC(=O)C=CC1(C)C2(F)C(O)CC34C)C(=O)SC ,CCC(=O)OC3(C(C)CC4C2CC(F)C1=CC(=O)C=CC1(C)C2(F)C(O)CC34C)C(=O)SC ,,1,
Adenot,,,tienopramine,CN(C)CCCN2c1ccccc1C=Cc3sccc23 ,CN(C)CCCN2c1ccccc1C=Cc3sccc23 ,,1,
Adenot,,,tiflucarbine,CCN4CCc3[nH]c2cc(F)c1scc(C)c1c2c3C4 ,CCN4CCc3[nH]c2cc(F)c1scc(C)c1c2c3C4 ,,1,
Adenot,,,tiletamine,CCNC1(CCCCC1=O)c2cccs2 ,CCNC1(CCCCC1=O)c2cccs2 ,,1,
Adenot,,,timobesone,CSC(=O)C3(O)C(C)CC4C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC34C ,CSC(=O)C3(O)C(C)CC4C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC34C ,,1,
Adenot,,,tolboxane,CCCC1(C)COB(OC1)c2ccc(C)cc2 ,CCCC1(C)COB(OC1)c2ccc(C)cc2 ,,1,
Adenot,,,toloxatone,Cc1cccc(c1)N2CC(CO)OC2=O ,Cc1cccc(c1)N2CC(CO)OC2=O ,,1,
Adenot,,,tomoxetine,CNCCC(Oc1ccccc1C)c2ccccc2 ,CNCCC(Oc1ccccc1C)c2ccccc2 ,,1,
Adenot,,,toprilidine,Cc1ccccc1N3CCN(CCCOc2ccccn2)CC3 ,Cc1ccccc1N3CCN(CCCOc2ccccn2)CC3 ,,1,
Adenot,,,trepipam (trimopam),COc1cc2c(cc1OC)C(CN(C)CC2)c1ccccc1,COc1cc2c(cc1OC)C(CN(C)CC2)c1ccccc1,,1,
Adenot,,,triamcinolone-acetonide,CC5(C)OC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O5)C(=O)CO ,CC5(C)OC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O5)C(=O)CO ,,1,
Adenot,,,triamcinolone-diacetate,CC(=O)OCC(=O)C3(O)C(CC4C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC34C)OC(C)=O ,CC(=O)OCC(=O)C3(O)C(CC4C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC34C)OC(C)=O ,,1,
Adenot,,,triamcinolone-hexacetonide,CC(C)(C)CC(=O)OCC(=O)C14OC(C)(C)OC1CC5C3CC2=CC(=O)C=CC2(C)C3(F)C(O)CC45C ,CC(C)(C)CC(=O)OCC(=O)C14OC(C)(C)OC1CC5C3CC2=CC(=O)C=CC2(C)C3(F)C(O)CC45C ,,1,
Adenot,,,triazolam,Cc3nnc4CN=C(c1ccccc1Cl)c2cc(Cl)ccc2n34 ,Cc3nnc4CN=C(c1ccccc1Cl)c2cc(Cl)ccc2n34 ,,1,
Adenot,,,triclacetamol,Oc1ccc(NC(=O)C(Cl)(Cl)Cl)cc1 ,Oc1ccc(NC(=O)C(Cl)(Cl)Cl)cc1 ,,1,
Adenot,,,triflubazam,CN2C(=O)CC(=O)N(c1ccccc1)c3cc(ccc23)C(F)(F)F ,CN2C(=O)CC(=O)N(c1ccccc1)c3cc(ccc23)C(F)(F)F ,,1,
Adenot,,,trifluomeprazine,CC(CN(C)C)CN2c1ccccc1Sc3ccc(cc23)C(F)(F)F ,CC(CN(C)C)CN2c1ccccc1Sc3ccc(cc23)C(F)(F)F ,,1,
Adenot,,,trifluoperazine,CN4CCN(CCCN2c1ccccc1Sc3ccc(cc23)C(F)(F)F)CC4 ,CN4CCN(CCCN2c1ccccc1Sc3ccc(cc23)C(F)(F)F)CC4 ,,1,
Adenot,,,trifluperidol,OC2(CCN(CCCC(=O)c1ccc(F)cc1)CC2)c3cccc(c3)C(F)(F)F ,OC2(CCN(CCCC(=O)c1ccc(F)cc1)CC2)c3cccc(c3)C(F)(F)F ,,1,
Adenot,,,triflupromazine,CN(C)CCCN2c1ccccc1Sc3ccc(cc23)C(F)(F)F ,CN(C)CCCN2c1ccccc1Sc3ccc(cc23)C(F)(F)F ,,1,
Adenot,,,trimethadione,CN1C(=O)OC(C)(C)C1=O ,CN1C(=O)OC(C)(C)C1=O ,,1,
Adenot,,,trimethoprim,COc2cc(Cc1cnc(N)nc1N)cc(OC)c2OC,COc2cc(Cc1cnc(N)nc1N)cc(OC)c2OC,,1,
Adenot,,,trimipramine,CC(CN(C)C)CN2c1ccccc1CCc3ccccc23 ,CC(CN(C)C)CN2c1ccccc1CCc3ccccc23 ,,1,
Adenot,,,tropapride,COc4cccc(C(=O)NC1CC2CCC(C1)N2Cc3ccccc3)c4OC ,COc4cccc(C(=O)NC1CC2CCC(C1)N2Cc3ccccc3)c4OC ,,1,
Adenot,,,tuclazepam,CN2C(CO)CN=C(c1ccccc1Cl)c3cc(Cl)ccc23 ,CN2C(CO)CN=C(c1ccccc1Cl)c3cc(Cl)ccc23 ,,1,
Adenot,,,tybamate,CCCCNC(=O)OCC(C)(CCC)COC(N)=O ,CCCCNC(=O)OCC(C)(CCC)COC(N)=O ,,1,
Adenot,,,ulobetasol,CC4CC3C2CC(F)C1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O)C(=O)CCl ,CC4CC3C2CC(F)C1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O)C(=O)CCl ,,1,
Adenot,,,valdetamide,CCC(CC)(CC=C)C(N)=O ,CCC(CC)(CC=C)C(N)=O ,,1,
Adenot,,,valnoctamide,CCC(C)C(CC)C(N)=O ,CCC(C)C(CC)C(N)=O ,,1,
Adenot,,,valperinol,COC3OC2OC4(CN1CCCCC1)C(O)CC(C2C)C34 ,COC3OC2OC4(CN1CCCCC1)C(O)CC(C2C)C34 ,,1,
Adenot,,,valpromide,CCCC(CCC)C(N)=O ,CCCC(CCC)C(N)=O ,,1,
Adenot,,,vinbarbital,CCC=C(C)C1(CC)C(=O)NC(=O)NC1=O ,CCC=C(C)C1(CC)C(=O)NC(=O)NC1=O ,,1,
Adenot,,,vinylbital,CCCC(C)C1(C=C)C(=O)NC(=O)NC1=O ,CCCC(C)C1(C=C)C(=O)NC(=O)NC1=O ,,1,
Adenot,,,xanomeline,CCCCCCOc1nsnc1C2=CCCN(C)C2 ,CCCCCCOc1nsnc1C2=CCCN(C)C2 ,,1,
Adenot,,,zaleplon,CCN(C(C)=O)c1cccc(c1)c2ccnc3c(C#N)cnn23 ,CCN(C(C)=O)c1cccc(c1)c2ccnc3c(C#N)cnn23 ,,1,
Adenot,,,zimeldine,CN(C)CC=C(c1ccc(Br)cc1)c2cccnc2 ,CN(C)CC=C(c1ccc(Br)cc1)c2cccnc2 ,,1,
Adenot,,,zolpidem,CN(C)C(=O)Cc1c(nc2ccc(C)cn12)c3ccc(C)cc3,CN(C)C(=O)Cc1c(nc2ccc(C)cn12)c3ccc(C)cc3,,1,
Adenot,,,zomebazam,CN2C(=O)CC(=O)N(c1ccccc1)c3c(C)nn(C)c23 ,CN2C(=O)CC(=O)N(c1ccccc1)c3c(C)nn(C)c23 ,,1,
Adenot,,,zometapine,Cc2nn(C)c3NCCN=C(c1cccc(Cl)c1)c23 ,Cc2nn(C)c3NCCN=C(c1cccc(Cl)c1)c23 ,,1,
Adenot,,,amdinocillinpivoxil (pivmecillinam),CC(C)(C)C(=O)OCOC(=O)C1N3C(SC1(C)C)C(N=CN2CCCCCC2)C3=O,CC(C)(C)C(=O)OCOC(=O)C1N3C(SC1(C)C)C(N=CN2CCCCCC2)C3=O,,0,
Adenot,,,amicycline,CN(C)C4C3CC2Cc1ccc(N)c(O)c1C(=O)C2=C(O)C3(O)C(=O)C(=C4O)C(N)=O ,CN(C)C4C3CC2Cc1ccc(N)c(O)c1C(=O)C2=C(O)C3(O)C(=O)C(=C4O)C(N)=O ,,0,
Adenot,,,amoxicillin,CC3(C)SC2C(NC(=O)C(N)c1ccc(O)cc1)C(=O)N2C3C(O)=O ,CC3(C)SC2C(NC(=O)C(N)c1ccc(O)cc1)C(=O)N2C3C(O)=O ,,0,
Adenot,,,ampicillin,CC3(C)SC2C(NC(=O)C(N)c1ccccc1)C(=O)N2C3C(O)=O ,CC3(C)SC2C(NC(=O)C(N)c1ccccc1)C(=O)N2C3C(O)=O ,,0,
Adenot,,,amrubicin,CC(=O)C5(N)CC(OC1CC(O)C(O)CO1)c4c(O)c3C(=O)c2ccccc2C(=O)c3c(O)c4C5 ,CC(=O)C5(N)CC(OC1CC(O)C(O)CO1)c4c(O)c3C(=O)c2ccccc2C(=O)c3c(O)c4C5 ,,0,
Adenot,,,butikacin,NCCC(O)CNC2CC(N)C(OC1OC(CN)C(O)C(O)C1O)C(O)C2OC3OC(CO)C(O)C(N)C3O ,NCCC(O)CNC2CC(N)C(OC1OC(CN)C(O)C(O)C1O)C(O)C2OC3OC(CO)C(O)C(N)C3O ,,0,
Adenot,,,cefalexin,CC1=C(N3C(SC1)C(NC(=O)C(N)c2ccccc2)C3=O)C(=O)OCC(=O)OC(C)(C)C ,CC1=C(N3C(SC1)C(NC(=O)C(N)c2ccccc2)C3=O)C(=O)OCC(=O)OC(C)(C)C ,,0,
Adenot,,,cefaloram,CC(=O)OCC1=C(N3C(SC1)C(NC(=O)Cc2ccccc2)C3=O)C(O)=O ,CC(=O)OCC1=C(N3C(SC1)C(NC(=O)Cc2ccccc2)C3=O)C(O)=O ,,0,
Adenot,,,cefazolin,Cc4nnc(SCC1=C(N3C(SC1)C(NC(=O)Cn2cnnn2)C3=O)C(O)=O)s4 ,Cc4nnc(SCC1=C(N3C(SC1)C(NC(=O)Cn2cnnn2)C3=O)C(O)=O)s4 ,,0,
Adenot,,,cefcapene,CCC=C(C(=O)NC2C1SCC(=C(N1C2=O)C(O)=O)COC(N)=O)c3csc(N)n3 ,CCC=C(C(=O)NC2C1SCC(=C(N1C2=O)C(O)=O)COC(N)=O)c3csc(N)n3 ,,0,
Adenot,,,cefedrolor,CC1=C(N3C(SC1)C(NC(=O)C(N)c2ccc(O)c(Cl)c2)C3=O)C(O)=O ,CC1=C(N3C(SC1)C(NC(=O)C(N)c2ccc(O)c(Cl)c2)C3=O)C(O)=O ,,0,
Adenot,,,cefoxazole,CC(=O)OCC1=C(N4C(SC1)C(NC(=O)c2c(C)onc2c3ccccc3Cl)C4=O)C(O)=O ,CC(=O)OCC1=C(N4C(SC1)C(NC(=O)c2c(C)onc2c3ccccc3Cl)C4=O)C(O)=O ,,0,
Adenot,,,cefoxitin,COC3(NC(=O)Cc1cccs1)C2SCC(=C(N2C3=O)C(O)=O)COC(N)=O ,COC3(NC(=O)Cc1cccs1)C2SCC(=C(N2C3=O)C(O)=O)COC(N)=O ,,0,
Adenot,,,cetocycline,CC(=O)C4=C(O)C(N)C3Cc2c(C)c1ccc(C)c(O)c1c(O)c2C(=O)C3(O)C4=O ,CC(=O)C4=C(O)C(N)C3Cc2c(C)c1ccc(C)c(O)c1c(O)c2C(=O)C3(O)C4=O ,,0,
Adenot,,,chlortetracycline,CN(C)C2C1CC4C(=C(O)C1(O)C(=O)C(=C2O)C(N)=O)C(=O)c3c(O)ccc(Cl)c3C4(C)O ,CN(C)C2C1CC4C(=C(O)C1(O)C(=O)C(=C2O)C(N)=O)C(=O)c3c(O)ccc(Cl)c3C4(C)O ,,0,
Adenot,,,clometocillin,COC(C(=O)NC2C1SC(C)(C)C(N1C2=O)C(O)=O)c3ccc(Cl)c(Cl)c3 ,COC(C(=O)NC2C1SC(C)(C)C(N1C2=O)C(O)=O)c3ccc(Cl)c(Cl)c3 ,,0,
Adenot,,,demeclocycline,CN(C)C4C3CC2C(O)c1c(Cl)ccc(O)c1C(=O)C2=C(O)C3(O)C(=O)C(=C4O)C(N)=O ,CN(C)C4C3CC2C(O)c1c(Cl)ccc(O)c1C(=O)C2=C(O)C3(O)C(=O)C(=C4O)C(N)=O ,,0,
Adenot,,,dicloxacillin,Cc1onc(c1C(=O)NC3C2SC(C)(C)C(N2C3=O)C(O)=O)c4c(Cl)cccc4Cl ,Cc1onc(c1C(=O)NC3C2SC(C)(C)C(N2C3=O)C(O)=O)c4c(Cl)cccc4Cl ,,0,
Adenot,,,doxycycline,CC3C2C(O)C1C(N(C)C)C(=C(C(N)=O)C(=O)C1(O)C(=C2C(=O)c4c(O)cccc34)O)O ,CC3C2C(O)C1C(N(C)C)C(=C(C(N)=O)C(=O)C1(O)C(=C2C(=O)c4c(O)cccc34)O)O ,,0,
Adenot,,,epicillin,CC3(C)SC2C(NC(=O)C(N)C1=CCC=CC1)C(=O)N2C3C(O)=O ,CC3(C)SC2C(NC(=O)C(N)C1=CCC=CC1)C(=O)N2C3C(O)=O ,,0,
Adenot,,,esorubicin,COc4cccc5C(=O)c3c(O)c2CC(O)(CC(OC1CC(N)CC(C)O1)c2c(O)c3C(=O)c45)C(=O)CO ,COc4cccc5C(=O)c3c(O)c2CC(O)(CC(OC1CC(N)CC(C)O1)c2c(O)c3C(=O)c45)C(=O)CO ,,0,
Adenot,,,etilefrine,CCNCC(O)c1cccc(O)c1 ,CCNCC(O)c1cccc(O)c1 ,,0,
Adenot,,,fenoxazoline,CC(C)c1ccccc1OCC2=NCCN2 ,CC(C)c1ccccc1OCC2=NCCN2 ,,0,
Adenot,,,flucloxacillin,Cc1onc(c1C(=O)NC3C2SC(C)(C)C(N2C3=O)C(O)=O)c4c(F)cccc4Cl ,Cc1onc(c1C(=O)NC3C2SC(C)(C)C(N2C3=O)C(O)=O)c4c(F)cccc4Cl ,,0,
Adenot,,,flurithromycin,CCC3OC(=O)C(C)C(OC1CC(C)(OC)C(O)C(C)O1)C(C)C(OC2OC(C)CC(C2O)N(C)C)C(C)(O)CC(C)(F)C(=O)C(C)C(O)C3(C)O ,CCC3OC(=O)C(C)C(OC1CC(C)(OC)C(O)C(C)O1)C(C)C(OC2OC(C)CC(C2O)N(C)C)C(C)(O)CC(C)(F)C(=O)C(C)C(O)C3(C)O ,,0,
Adenot,,,gramicidin-s-2,CCC1NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(CC(C)C)NC(=O)C(CCCN)NC(=O)C(NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(CC(C)C)NC(=O)C(CCCN)NC1=O)C(C)C,CCC1NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(CC(C)C)NC(=O)C(CCCN)NC(=O)C(NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(CC(C)C)NC(=O)C(CCCN)NC1=O)C(C)C,,0,
Adenot,,,hydroxyamphetamine,CC(N)Cc1ccc(O)cc1 ,CC(N)Cc1ccc(O)cc1 ,,0,
Adenot,,,isopropicillin,CC3(C)SC2C(NC(=O)C(C)(C)Oc1ccccc1)C(=O)N2C3C(O)=O ,CC3(C)SC2C(NC(=O)C(C)(C)Oc1ccccc1)C(=O)N2C3C(O)=O ,,0,
Adenot,,,josamycin,COC1C(CC(=O)OC(C)CC=CC=CC(O)C(C)CC(CC=O)C1OC3OC(C)C(OC2CC(C)(O)C(OC(=O)CC(C)C)C(C)O2)C(C3O)N(C)C)OC(C)=O ,COC1C(CC(=O)OC(C)CC=CC=CC(O)C(C)CC(CC=O)C1OC3OC(C)C(OC2CC(C)(O)C(OC(=O)CC(C)C)C(C)O2)C(C3O)N(C)C)OC(C)=O ,,0,
Adenot,,,kanamycin,NCC3OC(OC2C(N)CC(N)C(OC1OC(CO)C(O)C(N)C1O)C2O)C(O)C(O)C3O ,NCC3OC(OC2C(N)CC(N)C(OC1OC(CO)C(O)C(N)C1O)C2O)C(O)C(O)C3O ,,0,
Adenot,,,lidocaine,CCN(CC)CC(=O)Nc1c(C)cccc1C ,CCN(CC)CC(=O)Nc1c(C)cccc1C ,,0,
Adenot,,,methacycline (metacycline),CN(C)C4C3C(O)C2C(=C)c1cccc(O)c1C(=O)C2=C(O)C3(O)C(=O)C(=C4O)C(N)=O,CN(C)C4C3C(O)C2C(=C)c1cccc(O)c1C(=O)C2=C(O)C3(O)C(=O)C(=C4O)C(N)=O,,0,
Adenot,,,methotrexate,CN(Cc2cnc1nc(N)nc(N)c1n2)c3ccc(cc3)C(=O)NC(CCC(O)=O)C(O)=O ,CN(Cc2cnc1nc(N)nc(N)c1n2)c3ccc(cc3)C(=O)NC(CCC(O)=O)C(O)=O ,,0,
Adenot,,,methoxyphedrine,CNC(C)C(=O)c1ccc(OC)cc1 ,CNC(C)C(=O)c1ccc(OC)cc1 ,,0,
Adenot,,,nafcillin,CCOc2ccc1ccccc1c2C(=O)NC4C3SC(C)(C)C(N3C4=O)C(O)=O ,CCOc2ccc1ccccc1c2C(=O)NC4C3SC(C)(C)C(N3C4=O)C(O)=O ,,0,
Adenot,,,nitrendipine,CCOC(=O)C1=C(C)NC(=C(C1c2cccc(c2)N(=O)=O)C(=O)OC)C ,CCOC(=O)C1=C(C)NC(=C(C1c2cccc(c2)N(=O)=O)C(=O)OC)C ,,0,
Adenot,,,norfloxacin,CCn1cc(C(O)=O)c(=O)c2cc(F)c(cc12)N3CCNCC3 ,CCn1cc(C(O)=O)c(=O)c2cc(F)c(cc12)N3CCNCC3 ,,0,
Adenot,,,orphenadrine,CN(C)CCOC(c1ccccc1)c2ccccc2C ,CN(C)CCOC(c1ccccc1)c2ccccc2C ,,0,
Adenot,,,oxacillin,Cc2onc(c1ccccc1)c2C(=O)NC4C3SC(C)(C)C(N3C4=O)C(O)=O ,Cc2onc(c1ccccc1)c2C(=O)NC4C3SC(C)(C)C(N3C4=O)C(O)=O ,,0,
Adenot,,,oxetacillin,CC4(C)SC3C(N1C(=O)C(NC1(C)C)c2ccc(O)cc2)C(=O)N3C4C(O)=O ,CC4(C)SC3C(N1C(=O)C(NC1(C)C)c2ccc(O)cc2)C(=O)N3C4C(O)=O ,,0,
Adenot,,,phenethicillin (pheneticillin),CC(Oc1ccccc1)C(=O)NC3C2SC(C)(C)C(N2C3=O)C(O)=O,CC(Oc1ccccc1)C(=O)NC3C2SC(C)(C)C(N2C3=O)C(O)=O,,0,
Adenot,,,pristinamycin-ic,CC1OC(=O)C(NC(=O)C2CC(=O)CCN2C(=O)C(Cc2ccc(cc2)N(C)C)N(C)C(=O)C2CCCN2C(=O)C(C)NC(=O)C1NC(=O)c1ncccc1O)c1ccccc1,CC1OC(=O)C(NC(=O)C2CC(=O)CCN2C(=O)C(Cc2ccc(cc2)N(C)C)N(C)C(=O)C2CCCN2C(=O)C(C)NC(=O)C1NC(=O)c1ncccc1O)c1ccccc1,,0,
Adenot,,,propafenone,CCCNCC(O)COc1ccccc1C(=O)CCc2ccccc2 ,CCCNCC(O)COc1ccccc1C(=O)CCc2ccccc2 ,,0,
Adenot,,,propicillin,CCC(Oc1ccccc1)C(=O)NC3C2SC(C)(C)C(N2C3=O)C(O)=O ,CCC(Oc1ccccc1)C(=O)NC3C2SC(C)(C)C(N2C3=O)C(O)=O ,,0,
Adenot,,,sanfetrinem,COC2CCCC3C1C(C(C)O)C(=O)N1C(=C23)C=O ,COC2CCCC3C1C(C(C)O)C(=O)N1C(=C23)C=O ,,0,
Adenot,,,tamoxifen,CCC(=C(c1ccccc1)c2ccc(OCCN(C)C)cc2)c3ccccc3 ,CCC(=C(c1ccccc1)c2ccc(OCCN(C)C)cc2)c3ccccc3 ,,0,
Adenot,,,temocillin,COC3(NC(=O)C(C(O)=O)c1ccsc1)C2SC(C)(C)C(N2C3=O)C(O)=O ,COC3(NC(=O)C(C(O)=O)c1ccsc1)C2SC(C)(C)C(N2C3=O)C(O)=O ,,0,
Adenot,,,tetracycline,CN(C)C2C1CC4C(=C(O)C1(O)C(=O)C(=C2O)C(N)=O)C(=O)c3c(O)cccc3C4(C)O ,CN(C)C2C1CC4C(=C(O)C1(O)C(=O)C(=C2O)C(N)=O)C(=O)c3c(O)cccc3C4(C)O ,,0,
Adenot,,,ticarcillin,CC3(C)SC2C(NC(=O)C(C(O)=O)c1ccsc1)C(=O)N2C3C(O)=O ,CC3(C)SC2C(NC(=O)C(C(O)=O)c1ccsc1)C(=O)N2C3C(O)=O ,,0,
Adenot,,,atorvastatin (free acid),CC(C)c4c(C(=O)Nc1ccccc1)c(c2ccccc2)c(c3ccc(F)cc3)n4CCC(O)CC(O)CC(O)=O,CC(C)c4c(C(=O)Nc1ccccc1)c(c2ccccc2)c(c3ccc(F)cc3)n4CCC(O)CC(O)CC(O)=O,,0,
Adenot,,,dexamethason (betamethasone),CC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O)C(=O)CO ,CC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O)C(=O)CO ,,0,
